train_loss,lr,epoch,step,val_loss
1.1677730083465576,0.0010000000474974513,0,9,
1.1857329607009888,0.0010000000474974513,0,19,
1.9199124574661255,0.0010000000474974513,0,29,
1.6397608518600464,0.0010000000474974513,0,39,
2.1285414695739746,0.0010000000474974513,0,49,
1.1799821853637695,0.0010000000474974513,0,59,
1.1926774978637695,0.0010000000474974513,0,69,
1.4123716354370117,0.0010000000474974513,0,79,
1.394025206565857,0.0010000000474974513,0,89,
1.3752751350402832,0.0010000000474974513,0,99,
1.305101990699768,0.0010000000474974513,0,109,
1.6580967903137207,0.0010000000474974513,0,119,
1.7424291372299194,0.0010000000474974513,0,129,
1.4784622192382812,0.0010000000474974513,0,139,
1.341726303100586,0.0010000000474974513,0,149,
1.2062408924102783,0.0010000000474974513,0,159,
1.793408751487732,0.0010000000474974513,0,169,
1.7343604564666748,0.0010000000474974513,0,179,
1.603450059890747,0.0010000000474974513,0,189,
1.014028549194336,0.0010000000474974513,0,199,
1.1570303440093994,0.0010000000474974513,0,209,
1.0743000507354736,0.0010000000474974513,0,219,
1.575247049331665,0.0010000000474974513,0,229,
1.1051474809646606,0.0010000000474974513,0,239,
1.319577932357788,0.0010000000474974513,0,249,
1.0167224407196045,0.0010000000474974513,0,259,
1.0641485452651978,0.0010000000474974513,0,269,
1.228787899017334,0.0010000000474974513,0,279,
0.828564465045929,0.0010000000474974513,0,289,
0.995166540145874,0.0010000000474974513,0,299,
1.973283052444458,0.0010000000474974513,0,309,
,,0,312,1.3250164985656738
1.325392723083496,0.0010000000474974513,1,319,
1.0785351991653442,0.0010000000474974513,1,329,
1.0806878805160522,0.0010000000474974513,1,339,
1.1549310684204102,0.0010000000474974513,1,349,
0.9677753448486328,0.0010000000474974513,1,359,
0.9343396425247192,0.0010000000474974513,1,369,
0.8139644861221313,0.0010000000474974513,1,379,
1.4787991046905518,0.0010000000474974513,1,389,
1.3910963535308838,0.0010000000474974513,1,399,
1.5371570587158203,0.0010000000474974513,1,409,
1.1505595445632935,0.0010000000474974513,1,419,
1.1935572624206543,0.0010000000474974513,1,429,
1.012722134590149,0.0010000000474974513,1,439,
0.7621961832046509,0.0010000000474974513,1,449,
1.063176155090332,0.0010000000474974513,1,459,
1.3381786346435547,0.0010000000474974513,1,469,
1.1648359298706055,0.0010000000474974513,1,479,
1.4567819833755493,0.0010000000474974513,1,489,
0.8154299259185791,0.0010000000474974513,1,499,
1.2032670974731445,0.0010000000474974513,1,509,
1.4778704643249512,0.0010000000474974513,1,519,
1.4421632289886475,0.0010000000474974513,1,529,
1.124831199645996,0.0010000000474974513,1,539,
0.9552920460700989,0.0010000000474974513,1,549,
0.8430928587913513,0.0010000000474974513,1,559,
1.1617708206176758,0.0010000000474974513,1,569,
1.3531982898712158,0.0010000000474974513,1,579,
1.075343132019043,0.0010000000474974513,1,589,
0.8151545524597168,0.0010000000474974513,1,599,
1.296903133392334,0.0010000000474974513,1,609,
1.4621479511260986,0.0010000000474974513,1,619,
,,1,625,1.055999755859375
1.6678940057754517,0.0010000000474974513,2,629,
1.171309471130371,0.0010000000474974513,2,639,
1.0733366012573242,0.0010000000474974513,2,649,
1.2710970640182495,0.0010000000474974513,2,659,
0.9829853773117065,0.0010000000474974513,2,669,
0.8916656970977783,0.0010000000474974513,2,679,
0.7784667015075684,0.0010000000474974513,2,689,
1.197163701057434,0.0010000000474974513,2,699,
1.1808345317840576,0.0010000000474974513,2,709,
0.908147931098938,0.0010000000474974513,2,719,
0.9862278699874878,0.0010000000474974513,2,729,
0.7809064984321594,0.0010000000474974513,2,739,
1.2627224922180176,0.0010000000474974513,2,749,
1.0903205871582031,0.0010000000474974513,2,759,
0.8584277629852295,0.0010000000474974513,2,769,
0.8766937255859375,0.0010000000474974513,2,779,
1.179084062576294,0.0010000000474974513,2,789,
1.8751754760742188,0.0010000000474974513,2,799,
1.1981253623962402,0.0010000000474974513,2,809,
1.2152175903320312,0.0010000000474974513,2,819,
1.1034135818481445,0.0010000000474974513,2,829,
0.8706068992614746,0.0010000000474974513,2,839,
0.9623318314552307,0.0010000000474974513,2,849,
0.7582442164421082,0.0010000000474974513,2,859,
1.330322265625,0.0010000000474974513,2,869,
0.9029025435447693,0.0010000000474974513,2,879,
0.9225454330444336,0.0010000000474974513,2,889,
0.8826045989990234,0.0010000000474974513,2,899,
1.4617456197738647,0.0010000000474974513,2,909,
0.9031409621238708,0.0010000000474974513,2,919,
1.0937180519104004,0.0010000000474974513,2,929,
,,2,938,0.9642840027809143
1.1078952550888062,0.0010000000474974513,3,939,
0.9728936553001404,0.0010000000474974513,3,949,
1.0656511783599854,0.0010000000474974513,3,959,
1.015804409980774,0.0010000000474974513,3,969,
0.9921468496322632,0.0010000000474974513,3,979,
1.0336819887161255,0.0010000000474974513,3,989,
0.9932292699813843,0.0010000000474974513,3,999,
0.9228911399841309,0.0010000000474974513,3,1009,
0.7230051755905151,0.0010000000474974513,3,1019,
1.1977543830871582,0.0010000000474974513,3,1029,
1.56396484375,0.0010000000474974513,3,1039,
0.9198793768882751,0.0010000000474974513,3,1049,
1.0747368335723877,0.0010000000474974513,3,1059,
1.0761430263519287,0.0010000000474974513,3,1069,
0.8706536293029785,0.0010000000474974513,3,1079,
0.6708577871322632,0.0010000000474974513,3,1089,
0.8811435699462891,0.0010000000474974513,3,1099,
0.8087067604064941,0.0010000000474974513,3,1109,
1.035372257232666,0.0010000000474974513,3,1119,
0.9814555048942566,0.0010000000474974513,3,1129,
0.8087927103042603,0.0010000000474974513,3,1139,
1.0806269645690918,0.0010000000474974513,3,1149,
1.0261709690093994,0.0010000000474974513,3,1159,
0.7492252588272095,0.0010000000474974513,3,1169,
0.9630972146987915,0.0010000000474974513,3,1179,
1.3281735181808472,0.0010000000474974513,3,1189,
1.216348648071289,0.0010000000474974513,3,1199,
1.0718493461608887,0.0010000000474974513,3,1209,
1.0144222974777222,0.0010000000474974513,3,1219,
0.9056720733642578,0.0010000000474974513,3,1229,
0.906166672706604,0.0010000000474974513,3,1239,
0.9447968006134033,0.0010000000474974513,3,1249,
,,3,1251,0.9562480449676514
0.967229425907135,0.0010000000474974513,4,1259,
0.7748154401779175,0.0010000000474974513,4,1269,
0.8976798057556152,0.0010000000474974513,4,1279,
0.6985238790512085,0.0010000000474974513,4,1289,
0.7970302700996399,0.0010000000474974513,4,1299,
0.7645862102508545,0.0010000000474974513,4,1309,
0.9033928513526917,0.0010000000474974513,4,1319,
0.8838887214660645,0.0010000000474974513,4,1329,
0.8990581035614014,0.0010000000474974513,4,1339,
1.3385542631149292,0.0010000000474974513,4,1349,
